id,acronym,status,title,startDate,endDate,totalCost,ecMaxContribution,legalBasis,topics,ecSignatureDate,frameworkProgramme,masterCall,subCall,fundingScheme,nature,objective,contentUpdateDate,rcn,grantDoi
101130761,IECILSB,TERMINATED,interfacial electrochemistry of carbon-based interlayer in lithium-metal solid-state batteries,2024-09-01,2026-08-31,0,"166278,72",HORIZON.4.1,HORIZON-WIDERA-2022-TALENTS-04-01,2023-05-09,HORIZON,HORIZON-WIDERA-2022-TALENTS-04,HORIZON-WIDERA-2022-TALENTS-04,HORIZON-TMA-MSCA-PF-EF,,"lithium-metal solid-state batteries (lmssbs) are regarded as highly promising post-lithium-ion technology due to their high energy density and exceptional safety. however, their practical application remains challenging because of the interfacial issues at the metallic lithium|solid-state electrolyte interface (e.g., contact resistance and dendrite formation). in this regard, interlayer engineering based on carbon materials with different dimensions and fluorination degrees has been proposed to effectively address interfacial issues. specifically, carbon quantum dots (0d), nanostripes (1d), and nanosheets (2d) will be used to clarify the influence of the geometric structure of carbon on the plating/stripping performance of lithium ions. also, the fluorination degrees of carbon nanostructures will be precisely regulated to quantitively understand the fluorine chemistry-electrochemical performance relationships. ultimately, this project will fill the knowledge gap in geometric design and chemical modification of carbon-based interlayer materials for developing safety lmssbs with energy density > 500 wh kg-1 and cycling life > 2000 times.",2023-07-11 15:37:03,252828,10.3030/101130761
101079355,BioQantSense,SIGNED,twinning for excellence of the serbian research center for quantum biophotonics,2022-10-01,2025-09-30,1061105,1060605,HORIZON.4.1,HORIZON-WIDERA-2021-ACCESS-03-01,2022-07-14,HORIZON,HORIZON-WIDERA-2021-ACCESS-03,HORIZON-WIDERA-2021-ACCESS-03,HORIZON-CSA,,"the project objective is to raise the excellence and reputation of the institute of physics (ipb) in all scientific, management, and administrational aspects relevant for international r&i activities. in this context, the emerging scientific field of quantum bio-photonics will be systematically developed and all aspects of classical bio-photonics are going to be significantly improved. the final goal is to establish a quantum biophotonics center at ipb, with scientific excellence and a research light house character. this development will be a result of a tailored institutional strategy for ipb and knowledge transfer through strategic networking with two high-profile european partners, friedrich-schiller university jena (fsu) and the italian national research council (cnr). quantum bio-photonics is an emerging field for ultra-sensitive and reliable measurements in a wide bio-environment since classical metrology cannot successfully meet the increasing demand for higher sensitivity. bio-photonics is a concrete, multidisciplinary scientific field with potentially high-impact applications in medicine, pharmacy, agriculture, environmental protection. therefore, it is crucial that an institutional strategy should include a tailored scientific strategy addressing this specific scientific field.a scientific exploratory project will include the development of all relevant methods and practices learned from the european partners. a long-term partner of ipb, the faculty of biology university of belgrade, is included to help ipb biologists in choosing, preparing and cultivating suitable biosamples. in particular, the project consortium is pursuing the following project goals regarding the expansion and strengthening of the resources and know at ipb:i)developing a short-term institutional strategy including excellent research at ipb based on strong development of quantum biophotonics,  ii) improving management, administration, and organization skills in ipb, utilizing",2023-03-10 20:14:57,240780,10.3030/101079355
101130806,BlackHoleChaos,TERMINATED,chaos and thermal effects in black hole interactions,2023-06-01,2025-05-31,0,"153486,72",HORIZON.4.1,HORIZON-WIDERA-2022-TALENTS-04-01,2023-05-12,HORIZON,HORIZON-WIDERA-2022-TALENTS-04,HORIZON-WIDERA-2022-TALENTS-04,HORIZON-TMA-MSCA-PF-EF,,"the understanding of the microscopic origin of chaos and thermal effects in the physics of black holes is very challenging. such fundamental aspects seem to be intimately connected, but a microscopic analytical description of their interplay is still missing. the quantum gravity description of these aspects could help clarify their microscopic interconnection. the project i propose has the ambition to probe black hole states through highly excited string and coherent string states, providing a quantum microscopic description of chaos, thermal effects and information theory. the main observables are scattering and decay processes. the research programme contains the following parts. first, a general strategy will be developed to measure, and analytically control, chaos in physical processes involving black holes, such as black hole decays and black hole compton scattering. in particular, a quantitative measure of chaos will be introduced using random matrix theory techniques and the relative lyapunov exponents will be computed. second, in order to study thermal effects in black hole processes, the triggering of the thermalization phase driven by chaos will be investigated. finally, the project will consider the following direct applications. the first one will be the study of chaotic signatures in wave forms and quasi-normal modes of gravitational and electro-magnetic waves; the second will concern the realization of black hole horizons in terms of highly excited string and coherent string form factors.",2023-07-11 15:35:08,252793,10.3030/101130806
101180954,CPIRA,SIGNED,coherent phenomenon in rydberg atoms,2025-09-01,2027-08-31,0,"158597,76",HORIZON.4.1,HORIZON-WIDERA-2023-TALENTS-02-01,2024-07-04,HORIZON,HORIZON-WIDERA-2023-TALENTS-02,HORIZON-WIDERA-2023-TALENTS-02,HORIZON-TMA-MSCA-PF-EF,,"the project is devoted to theoretical studies of coherent optical phenomena in multilevel rydberg atoms under external magnetic field by using vortex beams. the applicant will investigate the parity-time (pt) symmetry condition via optical vortex light in rydberg atoms. then, he will proposed a novel model for efficient transformation of the probe energy from zero order of diffraction to the higher orders in the pt symmetry condition. after that he will propose a model for measurement of external magnetic field as well as orbital angular momentum transfer in a rydberg atom via optical vortex light. it is expected that these studies will lead to future feasible experiments, and have technological impact on quantum photonics applications in eit-based devices, storage and manipulation of light, quantum computing and information. in addition, the project will contribute to the personal and professional growth of the fellow, via training of his communication, management and other soft skills.",2024-09-09 19:03:05,265644,10.3030/101180954
101180589,SymPhysAI,SIGNED,symbolic artificial intelligence for hidden topological orders in quantum physics,2024-07-01,2026-06-30,0,"139953,6",HORIZON.4.1,HORIZON-WIDERA-2023-TALENTS-02-01,2024-05-24,HORIZON,HORIZON-WIDERA-2023-TALENTS-02,HORIZON-WIDERA-2023-TALENTS-02,HORIZON-TMA-MSCA-PF-EF,,"artificial intelligence (ai) offers novel methodologies to unravel complex physical phenomena. however, most machine learning models lack transparency in their decision-making processes. in this proposal, we aim to develop a symbolic ai as a tool to reveal hidden topological orders in quantum physics. to this end, an ai-assisted symbolic regression method will be studied. we focus on three main objectives: (i) machine learning topological phases with experimental data; (ii) uncovering hidden non-local symmetry-protected topological orders; and (iii) searching for quantized topological invariants in an unsupervised fashion. the interplay between symbolic ai and quantum physics is envisioned to bring new insights into topological phases. moreover, the project will scrutinize the explainability and the robustness of machine learning models. the investigations will provide concrete guidelines for accompanying theoretical and experimental studies at magtop. the outcomes of the project will pave the way to discover novel features of topological materials in a reliable and explainable way, as well as provide great opportunities for me to reach a position of professional excellence and independence.",2025-04-29 10:12:23,263824,10.3030/101180589
101087126,QUEST,SIGNED,quantum computing for excellence in science and technology,2023-01-01,2027-12-31,"2499341,25",2499341,HORIZON.4.1,HORIZON-WIDERA-2022-TALENTS-01-01,2022-10-26,HORIZON,HORIZON-WIDERA-2022-TALENTS-01,HORIZON-WIDERA-2022-TALENTS-01,HORIZON-CSA,,"the project quantum computing for excellence in science and technology (quest) will create a research group in quantum computing (qc) at the computation-based science and technology research center (castorc) of the cyprus institute (cyi) under the leadership of the era chair dr. karl jansen of the german electron-synchrotron (desy), who is also the leader of the center for quantum technology applications (cqta) at desy. the era chair holder will establish a quantum computing hub as a collaborative platform for exploiting qc for applications in science and technology in partnership with cqta. he will recruit and mentor a senior researcher to lead the team beyond the project end, offer training and education for a new generation of scientists and engineers, and pursue collaborations with other local research teams and internationally, securing further funding for sustainable development.quest responds to the rapid developments that demonstrate the potential of qc for breakthroughs in science and technology and the lack of leadership and critical mass of researchers in cyprus in this field. the project aims to make cyprus """"quantum ready"""", closing the gap that currently exists with advanced eu countries due to the absence of expertise and infrastructure in qc, thus aligning with the objectives of the widening program in general and the era chair action in particular. the objectives of quest also align and are made feasible by the role of castorc as the national high-performance center of cyprus, namely by the mission of the center to carry out computation-based interdisciplinary research, and spread knowledge and provide support to local researchers in using computing technologies for research and innovation. quest will  allow cyprus to take advantage of opportunities in qc at the european level, such as by the eurohpc joint undertaking and the quantum technologies flagship program, which are presently not being fully exploited.""""",2023-03-10 20:09:54,242838,10.3030/101087126
101156088,QUEST,SIGNED,twinning to develop elte's research and innovation capacity in quantum reservoir computing,2024-09-01,2027-08-31,0,1218775,HORIZON.4.1,HORIZON-WIDERA-2023-ACCESS-02-01,2024-05-28,HORIZON,HORIZON-WIDERA-2023-ACCESS-02,HORIZON-WIDERA-2023-ACCESS-02,HORIZON-CSA,,"quest's primary goal is to amplify the scientific prowess and innovative capabilities of eötvös loránd tudományegyetem (elte) alongside its esteemed twinning partners: linköpings universitet, loughborough university, aalto university, justinmind sl, and intelligentsia consultants sarl. they collectively aim to create a quantum reservoir computing (qrc) system leveraging silicon carbide (sic) defect qubits. over three years, quest plans to roll out a research and innovation strategy centered on five core objectives, each associated with eight interrelated work packages.objective 1 is geared towards pioneering research to construct a qrc system based on sic defect qubits. this avant-garde technology could potentially enhance computational speed and diminish power usage by over 100 times compared to traditional machine learning models.objective 2 emphasizes knowledge-sharing between elte's seasoned researchers and the twinning partners, facilitated via short-term staff exchanges, seminars, and training sessions, all complementing the research from objective 1.objective 3 focuses on nurturing the career aspirations of early-stage researchers associated with both elte and the twinning entities. they propose strategies like brief and intermediate exchanges, workshops, summer training sessions, and a collaborative phd scheme.objective 4 aims to refine elte's administrative and managerial proficiency for european r&d initiatives. specifically, this entails enhancing the expertise of elte’s education support office and research support office in aspects like project management, proposal drafting, intellectual property management, and scientific communication concerning european r&d funding programmes.objective 5 is dedicated to bolstering the research stature and academic credibility of elte and its twinning counterparts. this will be achieved through extensive communication, outreach, and dissemination efforts.",2024-06-03 12:45:24,263881,10.3030/101156088
101087529,CHESS,SIGNED,cyber-security excellence hub in estonia and south moravia,2023-01-01,2026-12-31,"4999962,5","4999962,5",HORIZON.4.1,HORIZON-WIDERA-2022-ACCESS-04-01,2022-11-10,HORIZON,HORIZON-WIDERA-2022-ACCESS-04,HORIZON-WIDERA-2022-ACCESS-04,HORIZON-CSA,,"the proposed cyber-security excellence hub in estonia and south moravia (chess) will integrate leading cybersecurity institutions and capitalize on the strengths of both regions to address important europe-wide challenges. south moravia is a major ict industry & education powerhouse of the czech republic, with a very focused and coherent smart specialization strategy targeting cybersecurity. estonia is among the most advanced digital societies globally, with exceptional e-government deployment – which, however, makes it vulnerable to various cyber threats. chess will directly follow the strategies and roadmaps of the european cybersecurity competence pilots and build on the experience of chess partners involved in all four of these pilots, contributing to safe transition of the eu to full-scale digital society. the chess hub will conduct a thorough needs analysis of the two regions and develop a joint cross-border r&i strategy for cybersecurity. the strategy development will be aided by implementation of pilot r&i projects that will reinforce the cross-regional collaboration, engage regional innovation ecosystems and build evidence for future projects. gaps in skills and expertise identified in the regions will be removed by training and knowledge transfer. finally, dedicated task forces will ensure sustainability of chess by integration with regional, national, and eu-level strategies and funding programmes. to exploit the project outputs, especially the pilot project results, chess will aid with market potential assessment and link researchers and innovators with entrepreneurship training and business consultancy services available in the regions. the strategizing, skills-building and pilot r&i will cover the totality of the cybersecurity field, with special attention to 6 challenge areas: internet of secure things; security certification; verification of trustworthy software; blockchain; post-quantum cryptography; and human-centric aspects of cybersecurity.",2025-03-24 21:55:42,242984,10.3030/101087529
101132291,TopRooT,SIGNED,towards topological insulator-based electronic devices for room temperature operation,2023-06-01,2025-05-31,0,"156778,56",HORIZON.4.1,HORIZON-WIDERA-2022-TALENTS-04-01,2023-05-04,HORIZON,HORIZON-WIDERA-2022-TALENTS-04,HORIZON-WIDERA-2022-TALENTS-04,HORIZON-TMA-MSCA-PF-EF,,"the proposal toproot (towards topological insulator-based electronic devices for room temperature operation) aims at providing a route to novel electronic devices based on topological insulators. nowadays, most of the research on topological insulators is for cryogenic (quantum)-electronics, but they also show huge potential for room temperature applications. to this end, a crucial technology is the integration of topological insulators (tis) with topologically-trivial materials, such as ferromagnets (fm), enabling applications in spintronics and beyond. the proposal focuses on the study and optimization of ti/fm heterostructures and their application in spin-orbit torque magnetoresistive random access memories (sot-mram). sot-mram is at the forefront of the emerging technologies that enable a new generation of brain-inspired and energy-efficient computing, extremely relevant to drastically decrease the energy consumption of information and communication technologies, as stated in the european commissions strategy on shaping europes digital future.state-of-the-art implementation of sot in ti/fm heterostructures is achieved at the microscale, which is not enough to achieve the needed high density of devices. therefore, the proposal will specifically target the fabrication of nanoscale ti/fm heterostructures and pursue their implementation in full nanoscale magnetic tunnel junction (mtj) devices for sot-mram, addressing the integration and efficiency challenges that arise. this will be achieved by growing bi2se3 (the chosen ti system) by molecular beam epitaxy and by sputtering the fm and mgo layers for the mtjs. nanoscale fabrication will be achieved by electron beam lithography and auxiliary techniques. the efficiency of the sot in ti/fm heterostructures will be accurately quantified via harmonic hall voltage measurements at room temperature, while full mtj devices will be subjected to electrical transport measurements to obtain the relevant device metrics.",2023-06-28 17:03:53,251217,10.3030/101132291
101186579,EUCENTRAL,SIGNED,modelling center for quantum technologies,2025-01-01,2029-12-31,0,2467225,HORIZON.4.1,HORIZON-WIDERA-2023-TALENTS-01-01,2024-10-11,HORIZON,HORIZON-WIDERA-2023-TALENTS-01,HORIZON-WIDERA-2023-TALENTS-01,HORIZON-CSA,,"quantum technologies have the potential to revolutionise the it, pharmacy, chemistry, and energy sectors. the involvement of widening countries in the development of emerging technologies can narrow the gap with more advanced eu members and enhance overall innovation in the high-tech industry. poland, equipped with significant expertise in theoretical physics, a substantial pool of top-tier information technology professionals, and advanced high-performance computing infrastructure, strategically aligns with these initiatives. however, the development of quantum technology faces substantial barriers. due to the intricate nature of quantum processes, quantum states are often very fragile, and designing useful devices requires modelling with advanced theoretical and numerical tools. there is also a barrier on the theory side: despite potentially groundbreaking ideas, many concepts remain unexplored due to the absence of suitable modelling methods to demonstrate their applicability potential. the modelling center for quantum technologies group at the center for theoretical physics pas, poland, aims to bridge the theory-experiment gap by developing and applying new methods to describe open quantum many-body systems comprehensively. additionally, it will address the academia-business gap by establishing an open-source-based quantum modelling centre and fostering connections with research and industry partners through various dissemination and exploitation measures. with the expertise, networking capabilities, and strong commitment of the era chair holder, this group of excellence strives to become a world leader in quantum system modelling, unlocking the full potential of theoretical research at the center for theoretical physics pas.",2024-10-18 16:20:30,266789,10.3030/101186579
101113570,levelQuantum,SIGNED,quantum-based cybersecurity protocols,2023-07-01,2024-03-31,0,75000,HORIZON.3.2,HORIZON-EIE-2022-SCALEUP-02-02,2023-06-02,HORIZON,HORIZON-EIE-2022-SCALEUP-02,HORIZON-EIE-2022-SCALEUP-02,HORIZON-CSA,,"the internet is a ubiquitous technology—with many tasks in private and business lives now achieved online. still, the networks remain vulnerable to malicious agents and the number of cybersecurity attacks is on the rise—a trend that will likely continue with the advent of more powerful computers.at levelquantum s.r.l., an early-age deep-tech innovative startup, we deliver an unprecedented level of security provided by our 4th generation quantum key distribution protocol, which is physically and mathematically safe against all possible attacks. we can become one of the first companies to bring quantum cryptography systems suitable for long-distance, fiber- and satellite-based quantum key distribution of absolute security to the broader market. our solution can secure the networks today and, in the future, when quantum computers reach their long-promised, unprecedented power.in this project, we aim to update our business plan, conduct market & customer research, and build a strategy for growth for a diverse and gender-inclusive stem workplace in quantum technologies. taken together, combining the development & results of this project with our superior technology will help our company to contribute to the eu’s digital economy.",2023-07-11 15:47:10,253067,10.3030/101113570
101211351,IsoPrec,SIGNED,isospin breaking effects in hadronic precision observables,2025-12-01,2027-11-30,0,"292118,88",HORIZON.1.2,HORIZON-MSCA-2024-PF-01-01,2025-04-30,HORIZON,HORIZON-MSCA-2024-PF-01,HORIZON-MSCA-2024-PF-01,HORIZON-TMA-MSCA-PF-EF,,"lattice quantum chromodynamics (qcd) allows for first-principle theory predictions of hadronic observables in the non-perturbative regime of the strong interaction. in this approach qcd is solved by means of monte carlo simulations in finite volumes on a euclidean space-time lattice. for high precision observables such as the anomalous magnetic moment of the muon the prediction of hadronic contributions computed by lattice qcd has reached a level of precision at which isospin breaking effects (ibe), i.e. effects caused by the electric charge of quarks due to quantum electrodynamics (qed) and the mass non-degeneracy of up and down quarks, cannot be neglected and therefore have to be included into the theory computation. due to an existing tension between the experimental determination and the theory prediction the anomalous magnetic moment of the muon is a candidate for bsm physics. the hadronic vacuum polarisation contribution to this observable dominates the overall uncertainty of the theory prediction. as the uncertainties of the experimental results will significantly decrease in the upcoming years a precise prediction is of high importance. with a few exceptions ibe are commonly only included at the level of valence quark effects in quark-connected contributions. this project aims to compute ibe in the valence quark sector in the hadronic vacuum polarisation contribution and in related observables by means of lattice qcd+qed, also focussing on operator renormalisation and quark-disconnected contributions, where noise reduction techniques have to be applied. in particular, the renormalisation constant of the local vector current is determined based on the vector ward identity and valence-quark ibe in quark-connected and quark-disconnected contributions are computed. the fellowship allows the fellow to pursue research goals in this field and to further sharpen his profile. it marks the next crucial step in his academic career aiming for a long-term position.",2025-05-15 12:38:52,272076,10.3030/101211351
